customer_id,firstname,lastname,record_number,days_since_opened,days_since_confirmed,primary_term,final_term,days_till_primary_close,days_till_final_close,loans_credit_limit,loans_next_payment_summary,loans_outstanding_balance,loans_max_overdue_amount,loans_credit_cost_rate,loans_within_5_days,loans_within_5_to_30_days,loans_within_30_to_60_days,loans_within_60_to_90_days,loans_over_90_days,is_zero_loans_within_5_days,is_zero_loans_within_5_to_30_days,is_zero_loans_within_30_to_60_days,is_zero_loans_within_60_to_90_days,is_zero_loans_over_90_days,utilization,over_limit_count,max_over_limit_count,is_zero_utilization,is_zero_over_limit_count,is_zero_max_over_limit_count,encoded_payment_0,encoded_payment_1,encoded_payment_2,encoded_payment_3,encoded_payment_4,encoded_payment_5,encoded_payment_6,encoded_payment_7,encoded_payment_8,encoded_payment_9,encoded_payment_10,encoded_payment_11,encoded_payment_12,encoded_payment_13,encoded_payment_14,encoded_payment_15,encoded_payment_16,encoded_payment_17,encoded_payment_18,encoded_payment_19,encoded_payment_20,encoded_payment_21,encoded_payment_22,encoded_payment_23,encoded_payment_24,encoded_loans_account_holder_type,encoded_loans_credit_status,encoded_loans_credit_type,encoded_loans_account_currency,primary_close_flag,final_close_flag
d9d9b397-de6c-4590-ba5e-b78470c838c4,Jayan,Zacharia,18,9,1,3,5,2,6,18,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,3,3,0,3,3,3,3,3,4,3,3,3,3,,3,3,3,4,3,3,3,4,1,3,5,1,0,0
6c233a76-231d-42ed-8df7-075758935ed5,Alisha,Barad,11,5,9,4,15,1,0,10,1,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0
a972a37c-a03c-4a12-89ac-70ab366eee6a,Eshani,Devi,14,19,9,17,14,8,8,8,4,5,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,18,2,17,No,Yes,Yes,0,0,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
5b18deb1-58fd-4164-93da-1a4971f77593,Arhaan,Varma,5,6,8,4,10,1,7,14,2,3,2,2,6,16,5,4,8,No,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0
70760453-3dc0-468e-9e10-fca7110e06d1,Manjari,Dass,15,6,17,14,7,1,11,9,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,1,1,3,4,1,0,0
db23084f-c17e-4daf-9f7c-21aacf4eb4e5,Divit,Bal,6,5,1,16,15,11,0,16,2,3,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,4,3,,3,4,1,3,4,1,0,0
ca5fbc9b-7531-4d6a-9831-ea32cd35107f,Fateh,Dyal,14,10,3,11,13,16,12,0,2,3,2,4,6,18,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,2,1,1,1,2,1,3,4,1,0,0
f2d4d10a-32fc-4e35-9d97-cccda2c43909,Krish,Ramanathan,17,9,0,13,2,7,15,12,2,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,,3,3,,1,3,5,1,0,0
40ba2c3e-c370-4c91-8244-89e2405beb9e,Anahita,Vaidya,17,18,8,16,9,5,10,19,2,3,2,8,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
bb2c16ae-678b-4bec-a4d1-6183a4c80c0a,Arnav,Taneja,10,10,14,17,14,13,5,0,2,3,1,2,6,16,5,4,8,No,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,1,0,1,0,1,0,0,0,4,1,3,4,1,0,0
c668ae16-a0a3-4743-9f7c-c811365ddeb5,Ayesha,Chacko,13,0,4,7,2,13,3,7,3,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,1,1,0,0
0d361ae3-f7a1-4a14-8c3b-d3132d714307,Rhea,Choudhry,1,15,3,8,11,9,1,5,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,3,3,3,3,4,3,,3,3,3,3,3,,4,3,3,3,4,1,3,4,1,0,0
78db566e-6ff0-48f2-b867-a00361386861,Aarav,Tandon,8,18,8,16,15,5,7,9,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,3,3,3,3,4,3,,3,4,1,3,4,1,0,0
8be0e4e8-3846-495f-a615-9c2dbcbca807,Vivaan,Ranganathan,6,13,4,4,8,1,3,1,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,,3,4,3,3,3,4,1,3,3,1,1,0
17689af2-9cc7-4f30-b252-d11a507d62a6,Ojas,Hayer,17,4,13,17,14,2,6,10,2,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
daebc3b1-4e37-4272-b970-d188749f9dea,Gokul,Dewan,1,3,6,13,6,15,0,13,6,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
31679378-bb84-44c0-b2fa-32c3a4337f9b,Kiara,Venkataraman,3,10,4,15,0,13,3,13,2,3,3,2,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,3,Yes,Yes,No,0,0,0,0,0,0,1,1,0,0,,4,3,3,3,,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
865c5541-47a0-40bf-a3e9-980c288f7246,Ahana ,Khare,6,13,14,3,14,13,7,10,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
1ecf8435-e3c7-46f7-9ef9-a6671cc2cb10,Lagan,Baral,9,5,13,9,0,16,12,19,2,3,2,7,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,1,0,0,,0,0,0,0,4,,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3d26800a-ee1e-480d-a894-f3f44ff9ea71,Arhaan,Jani,1,10,14,15,9,6,13,13,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
430b8307-953e-481d-965f-f208e00472bb,Tanya,Mahajan,16,1,10,9,0,7,2,5,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
b721d4a6-7a52-483b-b4d9-75a22832c26f,Raunak,Ghosh,7,11,17,3,11,11,0,16,2,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
c8a69ff6-12b6-4dee-a879-73ae55140de5,Chirag,Sachdev,5,4,3,12,15,16,12,14,2,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,,4,3,3,3,4,1,3,4,1,0,0
0db28d22-8f42-458c-a223-428bc1ef3632,Dhanush,Devan,15,5,9,14,9,14,0,14,3,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,,3,4,3,3,3,4,1,3,4,1,0,0
407b01b3-4e05-4d97-ac97-a4da18752af5,Riaan,Sridhar,11,12,0,3,3,7,2,1,2,3,2,6,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,,4,,,3,4,1,3,4,1,0,0
6d2215a3-6203-46ad-9df2-e49c1ae6ea16,Vardaniya,Keer,7,14,3,17,16,3,5,14,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
33f9be9e-e77b-48e7-8db9-cda0ad8fdb2c,Aarna,Vohra,9,18,8,15,9,5,10,3,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,,0,0,0,0,1,0,0,3,3,3,3,3,,4,3,,3,4,1,3,4,1,0,0
bc51521b-10b9-42c3-af65-d94b998c8253,Gokul,Venkataraman,9,4,1,14,14,8,6,11,2,3,2,0,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,3,4,1,0,0
5df78054-1a9b-4e7a-b511-1f324cfdd5da,Rati,Sehgal,11,1,9,12,2,1,15,16,4,3,2,0,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,,3,,4,3,3,3,4,1,3,4,1,0,0
33329383-1ab7-4bf7-bec1-6120fac917ce,Ritvik,Sengupta,1,14,8,2,10,13,3,19,2,3,2,2,6,13,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,1,0,1,1,0,1,1,0,1,1,1,0,,0,0,0,0,0,0,1,0,0,3,4,1,3,4,1,0,0
e52409c9-da58-4fb2-abee-878cfddf506a,Ishaan,Chauhan,3,15,7,3,5,9,1,1,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,4,1,3,4,1,0,0
ae05e949-b56b-4523-8d15-55f6bef0ef9f,Charvi,Char,7,8,7,3,3,4,9,5,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
3a0a9663-cae2-4468-83fd-9192ea0b0285,Vihaan,Apte,2,16,11,13,2,4,9,3,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,,3,3,4,1,3,1,1,0,0
5ea0399b-7025-4d97-8e48-4ab8c093e0d2,Manjari,Devan,7,6,8,10,13,1,11,0,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,3,3,3,3,4,3,3,,3,3,3,,3,4,3,3,3,4,1,3,2,1,0,0
b1fcf7f7-9cbc-4775-a5ce-fb9ee8847e82,Dishani,Doctor,1,3,3,4,3,16,12,18,2,3,2,6,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0
3ed724b6-8897-44d3-9a84-ef00d5303e87,Hansh,Edwin,1,15,17,11,13,3,5,0,2,3,2,2,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,3,3,,3,4,3,3,3,4,1,3,4,1,0,0
83d72248-1513-4817-b9c2-a1487f3a5dab,Aradhya,Sanghvi,13,2,6,4,15,1,2,11,0,3,1,9,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,3,Yes,Yes,No,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,3,3,3,3,4,3,,3,4,1,3,3,1,1,0
33328141-f0ad-4be6-8b18-a7cdf46e6e3d,Riya,Balasubramanian,9,3,9,13,0,11,0,17,3,3,2,0,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
cd9997e8-e002-49a7-b166-9a2b6184a2f5,Renee,Chacko,6,8,11,10,14,13,1,15,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,2,1,0,0
9c3fd4a1-31cb-4348-a63b-b54383b1b349,Uthkarsh,Sachar,12,1,10,1,16,8,8,7,4,5,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,1,2,17,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
a5365e33-1204-470a-a7d0-0e874d071ceb,Aarush,Garg,3,8,7,16,15,4,1,17,2,3,1,7,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,5,Yes,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
680b5360-4aa9-45f2-984c-04bab4aa93f9,Amira,Kaul,2,8,8,9,12,4,9,5,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,7,1,0,0
c15cff3e-29dd-41e7-add9-29acf08214a7,Priyansh,Sachar,3,16,9,4,12,1,9,10,4,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0
a3a5faf4-c0fb-4013-b848-0a428a1e6dd5,Adah,Bahri,9,14,4,17,14,13,3,13,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,0,0
9a4f57f7-5dff-42c6-8403-4df4a607967d,Saksham,Thaker,4,0,1,14,13,15,12,11,2,3,2,3,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,1,0,0,0,,1,3,4,1,0,0
01bcbe90-44c1-4074-889b-6ab4bf657279,Sara,Saha,6,0,8,6,16,0,7,4,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,1,3,3,1,0,0
f378ce8f-331a-4499-bef8-dd9162f51664,Anya,Khanna,21,13,11,17,16,16,12,14,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
4ce0c7cc-6732-46ae-9964-a78f06504f00,Nitara,Goyal,14,3,3,12,15,2,6,16,2,3,2,2,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,3,4,3,3,3,4,1,3,4,1,0,0
2c05ea3f-2b19-4224-8d37-d69a536ab450,Shamik,Sami,14,14,9,1,15,3,13,11,3,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,,3,3,4,3,3,,4,1,3,4,1,0,0
9f482dd3-2351-4841-a34f-fdb78f3f3983,Onkar,Manne,8,13,14,17,14,5,7,9,2,3,2,2,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
96943340-94a9-4b01-9cbe-7aab2398fcf5,Hunar,Bajwa,5,8,4,17,16,6,13,15,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,2,1,0,0
e5560766-2a61-4628-8297-370770040daf,Mohanlal,Sibal,10,5,1,17,14,15,14,16,2,3,2,11,6,0,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,1,0,0,0,0,1,1,2,1,,1,1,1,1,1,0,2,0,1,1,1,1,3,4,1,0,0
7cb7b6fd-eb9f-40c3-9d82-1c5fe021231d,Ishita,Goswami,7,17,12,13,2,11,0,16,2,3,2,4,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
a9ff0d27-8751-4fb7-b045-3355c6155cb8,Hansh,Ghosh,7,13,14,8,11,13,3,11,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,,3,3,4,1,3,4,1,0,0
217b5b58-3fdc-4f1f-b555-e2a363001f95,Mannat,Vig,12,19,6,13,2,1,11,10,2,4,2,3,6,16,5,4,8,Yes,No,Yes,Yes,Yes,0,2,17,No,Yes,Yes,0,0,0,1,,0,3,3,,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
cc016edb-756f-4d9e-9317-5006a9647799,Nirvaan,Kanda,20,19,1,4,3,2,15,5,2,3,2,6,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0
fd211f14-d357-4cb7-9e9f-fc46ac58d990,Adira,Swamy,8,4,8,3,5,5,10,19,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
e00ceb7b-3ebb-46a2-abf0-36965a618069,Prerak,Deep,2,8,13,9,12,4,9,13,2,3,2,4,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,1,1,1,1,0,1,1,0,0,0,1,0,0,3,3,,3,3,3,4,3,3,3,4,1,3,4,1,0,0
9c027bdf-4b05-471c-a473-f5ab37734b51,Rohan,Yogi,5,15,1,0,1,7,6,14,2,3,2,2,6,16,5,4,8,No,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,,0,1,0,0,0,1,1,3,3,1,0,0
af7d89bf-46c1-483d-95a5-9b9dc43c0e44,Nirvi,Krishnan,7,6,2,11,13,15,14,7,2,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,0
5a292d75-3b9d-42ee-b1b0-b7f235333291,Dhanuk,Andra,5,13,14,17,16,16,12,7,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,,1,3,4,1,0,0
c0b2c5c1-beaa-448e-905f-931e0f6ba00d,Aniruddh,Chandran,4,11,1,7,6,11,0,3,2,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,3,0,3,3,3,3,3,4,3,3,,3,3,,3,3,4,3,3,3,4,1,3,4,1,0,0
fc11eb3a-627d-4ec7-a494-d7713170411d,Baiju,Setty,4,8,3,11,14,6,1,0,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,4,1,0,0
ecf7b913-10f3-4df9-b4e7-dc2ff58487d1,Sahil,Dugar,1,15,7,12,15,6,13,12,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
a467392c-5852-4afd-a670-574b035349fc,Neysa,Basak,8,13,9,1,10,16,10,14,0,3,2,8,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,4,1,0,0
fb526994-ba2c-41dd-8527-cb6fd9bb89ee,Hiran,Ghose,17,11,3,7,2,15,14,3,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3962c24b-12f4-4ab7-87c0-e1af44d8ffb3,Badal,Kurian,24,5,11,3,5,5,7,18,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,3,3,0,3,3,3,3,3,4,3,3,3,3,3,,3,3,4,3,,3,4,1,3,5,1,0,0
51f3236e-c676-43d9-abc9-241210d5f035,Hiran,Sarraf,14,9,9,2,10,12,8,17,6,4,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,13,2,17,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,,4,3,3,3,4,1,2,4,1,0,0
83630697-f85a-49e3-9f2b-f96cdc5f7490,Seher,Garde,4,16,4,4,1,1,3,14,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,1,0
4ea78de7-4b12-404c-89ab-b7a33ef58a7a,Kabir,Grover,1,8,7,13,0,4,9,13,2,3,3,2,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,3,Yes,Yes,No,0,0,0,0,1,0,0,0,0,0,3,4,3,3,3,3,,3,3,3,4,3,3,3,4,1,3,4,1,0,0
c5a5b034-e5f9-4225-88c0-24d13694d727,Vedika,Char,1,15,7,15,2,9,1,16,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
ae441c20-f952-4ee4-96eb-e2c66cc93f1f,Nehmat,Balan,4,6,8,15,12,3,10,12,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3ff8944a-8b62-4360-9a39-a36c8d29c026,Mannat,Chatterjee,10,3,1,4,3,11,0,10,2,3,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,3,3,3,,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
838e65a9-8b03-469a-9579-a1f84c387ab5,Inaaya ,Dash,5,0,6,1,5,5,13,7,4,3,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
5f97363d-4478-4577-abc6-f93099b39ebd,Kismat,Barad,5,1,6,4,2,1,15,3,6,3,2,0,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,,3,,3,3,4,3,3,3,4,1,3,3,1,1,0
ee7977a0-de44-4490-b40f-89a318d4a6dc,Ritvik,Kala,5,14,12,2,10,6,13,15,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,2,1,0,0
4a8196bf-8f75-4332-b98b-40e1aa44fbcb,Ranbir,Aurora,17,11,13,15,2,2,14,16,2,3,2,11,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,1,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,,4,1,3,4,1,0,0
1b345b5d-ec2e-48b0-86b2-3f10e041b228,Nehmat,Dara,13,11,17,13,11,15,0,17,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,3,0,,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
e6c22a48-6aba-4ba3-a106-a6c907286980,Fateh,Sengupta,13,5,11,3,5,5,7,14,2,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,0,3,3,3,0,3,3,3,3,3,4,3,,3,3,3,3,3,,4,3,,3,4,1,3,3,1,0,0
